Clicks;Cost;Conversions;Device;Place;BannerType;QueryType (search only);TargetingType;Shows
0;0;0;Mobile;Networks;image_ad;none;Phrase;0
3040;93683,15771;18;Desktop;Networks;image_ad;none;Phrase;4520413
8;534,8496864;0;Desktop;Networks;image_ad;none;Retargeting;10897
41355;531518,2623;42;Mobile;Networks;image_ad;none;Phrase;4690744
63;1941,717839;1;Mobile;Networks;image_ad;none;Retargeting;9520
308;9534,45361;6;Desktop;Networks;image_ad;none;Phrase;282534
7;148,6646186;0;Desktop;Networks;image_ad;none;Retargeting;2048
3773;50720,81441;35;Mobile;Networks;image_ad;none;Phrase;395361
30;307,2657203;0;Mobile;Networks;image_ad;none;Retargeting;3180
94;4439,522797;2;Desktop;Networks;image_ad;none;Phrase;98827
1598;28915,77287;2;Mobile;Networks;image_ad;none;Phrase;217627
0;0;0;Desktop;Networks;image_ad;none;Phrase;0
0;0;0;Mobile;Networks;image_ad;none;Phrase;0
604;7245,928246;17;Desktop;Networks;image_ad;none;Phrase;382864
14028;99031,96299;102;Mobile;Networks;image_ad;none;Phrase;1084040
25;669,9127373;2;Desktop;Networks;image_ad;none;Phrase;18154
251;6744,32672;6;Desktop;Networks;image_ad;none;Retargeting;56807
581;5345,763483;2;Mobile;Networks;image_ad;none;Phrase;41049
1900;24313,76108;17;Mobile;Networks;image_ad;none;Retargeting;141104
0;0;0;Desktop;Search;mcbanner;Competitor;Phrase;0
0;0;0;Desktop;Search;mcbanner;Other;Phrase;0
21;6853,107508;6;Desktop;Search;mcbanner;Brand;Phrase;6644
12;4475,884602;0;Desktop;Search;mcbanner;Competitor;Phrase;3820
827;362514,0303;70;Desktop;Search;mcbanner;Other;Phrase;164917
0;0;0;Mobile;Search;mcbanner;Brand;Phrase;44
1;296,4327966;0;Mobile;Search;mcbanner;Competitor;Phrase;18
6;2807,54789;0;Mobile;Search;mcbanner;Other;Phrase;1240
58;18349,24416;3;Desktop;Search;mcbanner;Brand;Phrase;48115
13;1370,729492;1;Desktop;Search;mcbanner;Competitor;Phrase;6721
0;0;0;Desktop;Search;mcbanner;Other;Phrase;105
3;973,7565763;0;Mobile;Search;mcbanner;Brand;Phrase;414
0;0;0;Mobile;Search;mcbanner;Competitor;Phrase;64
0;0;0;Mobile;Search;mcbanner;Other;Phrase;2
1;247,2051102;0;Desktop;Search;mcbanner;Brand;Phrase;33
114;19944,39407;23;Desktop;Search;mcbanner;Competitor;Phrase;46622
36;8785,629712;5;Desktop;Search;mcbanner;Other;Phrase;11906
0;0;0;Mobile;Search;mcbanner;Competitor;Phrase;232
1;400,8919068;0;Mobile;Search;mcbanner;Other;Phrase;84
24;24561,84371;4;Desktop;Search;mcbanner;Brand;Phrase;3806
176;37171,20857;16;Desktop;Search;mcbanner;Competitor;Phrase;33930
213;66762,08364;35;Desktop;Search;mcbanner;Other;Phrase;47983
1;1198,62661;0;Mobile;Search;mcbanner;Brand;Phrase;32
1;306,0983898;0;Mobile;Search;mcbanner;Competitor;Phrase;196
3;1337,904508;0;Mobile;Search;mcbanner;Other;Phrase;271
145;2759,761424;7;Desktop;Networks;text;none;Phrase;34653
0;0;1;Desktop;Networks;text;none;Retargeting;0
14045;852462,4965;2004;Desktop;Search;text;Brand;Phrase;28185
10;923,5933475;105;Desktop;Search;text;Competitor;Phrase;207
747;76079,13175;84;Desktop;Search;text;Other;Phrase;6968
1252;17455,61169;18;Mobile;Networks;text;none;Phrase;77824
0;0;0;Mobile;Networks;text;none;Retargeting;0
31947;1594123,973;5410;Mobile;Search;text;Brand;Phrase;67958
20;2222,411288;210;Mobile;Search;text;Competitor;Phrase;341
1188;135219,611;139;Mobile;Search;text;Other;Phrase;10941
15696;364512,2552;913;Desktop;Networks;text;none;Phrase;27104326
1811;42404,27136;87;Desktop;Networks;text;none;Retargeting;1485749
57755;1783886,579;5978;Desktop;Search;text;Brand;Phrase;287330
3819;170986,0851;364;Desktop;Search;text;Competitor;Phrase;85810
7936;554679,4449;1193;Desktop;Search;text;Other;Phrase;119597
44918;587584,7208;1160;Mobile;Networks;text;none;Phrase;6379155
2000;35656,43166;117;Mobile;Networks;text;none;Retargeting;233284
85179;1235188,861;10309;Mobile;Search;text;Brand;Phrase;284915
8556;457636,2961;986;Mobile;Search;text;Competitor;Phrase;242085
14747;1129537,39;2130;Mobile;Search;text;Other;Phrase;239604
75067;2955126,279;1299;Desktop;Networks;text;none;Phrase;184114136
599;45966,12933;17;Desktop;Networks;text;none;Retargeting;669493
44615;718703,1292;3621;Desktop;Search;text;Brand;Phrase;244745
8073;952150,8572;530;Desktop;Search;text;Competitor;Phrase;167689
33234;4498826,568;2113;Desktop;Search;text;Other;Phrase;292697
138819;2753100,077;1310;Mobile;Networks;text;none;Phrase;28160879
1192;51354,94454;22;Mobile;Networks;text;none;Retargeting;192452
60405;656542,9829;5163;Mobile;Search;text;Brand;Phrase;210847
20169;2784150,569;1401;Mobile;Search;text;Competitor;Phrase;349377
53472;7569914,81;3633;Mobile;Search;text;Other;Phrase;441144
17634;411011,0259;317;Desktop;Networks;text;none;Phrase;12392646
103;2686,377839;5;Desktop;Networks;text;none;Retargeting;45742
13440;739400,5017;1031;Desktop;Search;text;Brand;Phrase;136558
6524;655905,9269;532;Desktop;Search;text;Competitor;Phrase;250966
10183;1146613,995;1296;Desktop;Search;text;Other;Phrase;172861
45884;828764,4864;751;Mobile;Networks;text;none;Phrase;5478843
83;1189,318856;4;Mobile;Networks;text;none;Retargeting;9726
14331;657997,4514;1829;Mobile;Search;text;Brand;Phrase;66325
14188;1808234,432;1711;Mobile;Search;text;Competitor;Phrase;334468
16312;2443759,871;2805;Mobile;Search;text;Other;Phrase;236087
1036;19042,57119;10;Desktop;Networks;text;none;Retargeting;896665
3758;235978,3425;403;Desktop;Search;text;Brand;Phrase;19465
6665;509996,8637;496;Desktop;Search;text;Competitor;Phrase;131962
15239;1911136,632;1388;Desktop;Search;text;Other;Phrase;199983
0;0;0;Mobile;Networks;text;none;Phrase;0
15112;129967,575;54;Mobile;Networks;text;none;Retargeting;1287573
8639;455599,8083;1613;Mobile;Search;text;Brand;Phrase;25904
12563;972286,4421;1419;Mobile;Search;text;Competitor;Phrase;234582
24127;3018705,402;3991;Mobile;Search;text;Other;Phrase;249245
5507;153210,3472;188;Desktop;Networks;text;none;Phrase;3622336
224;9951,891839;5;Desktop;Networks;text;none;Retargeting;215534
2551;142939,5756;614;Desktop;Search;text;Brand;Phrase;13266
1349;84424,03645;116;Desktop;Search;text;Competitor;Phrase;81912
1029;108250,8903;122;Desktop;Search;text;Other;Phrase;32167
4392;68355,83522;119;Mobile;Networks;text;none;Phrase;723972
260;4490,885059;7;Mobile;Networks;text;none;Retargeting;49100
4861;308768,5719;1140;Mobile;Search;text;Brand;Phrase;16297
2459;200217,7691;202;Mobile;Search;text;Competitor;Phrase;170254
1656;209656,975;244;Mobile;Search;text;Other;Phrase;54528
0;0;0;Desktop;Networks;text;none;Phrase;0
0;0;0;Desktop;Networks;text;none;Retargeting;0
55202;1904539,115;3480;Desktop;Search;text;Brand;Phrase;133700
542;56839,45236;21;Desktop;Search;text;Competitor;Phrase;13519
21900;2275252,489;849;Desktop;Search;text;Other;Phrase;297906
0;0;0;Mobile;Networks;text;none;Phrase;0
95478;2157320,416;570;Mobile;Search;text;Brand;Phrase;242264
584;43598,93342;3;Mobile;Search;text;Competitor;Phrase;16866
19579;1269627,526;81;Mobile;Search;text;Other;Phrase;311281
14118;286614,4951;669;Desktop;Networks;text;none;Phrase;13395572
24270;448590,1784;3057;Desktop;Search;text;Brand;Phrase;118081
101;3138,569466;5;Desktop;Search;text;Competitor;Phrase;1766
2969;134727,9919;254;Desktop;Search;text;Other;Phrase;35519
59346;698185,5918;1304;Mobile;Networks;text;none;Phrase;5789625
40699;901657,3614;8108;Mobile;Search;text;Brand;Phrase;124305
140;7917,842288;22;Mobile;Search;text;Competitor;Phrase;3369
3546;215090,9797;436;Mobile;Search;text;Other;Phrase;56187
553;14499,28378;18;Desktop;Networks;text;none;Phrase;250258
2007;55779,87117;36;Desktop;Networks;text;none;Retargeting;471200
5576;613655,4145;1167;Desktop;Search;text;Brand;Phrase;14094
1458;165071,0922;64;Desktop;Search;text;Competitor;Phrase;17056
8970;1193987,254;834;Desktop;Search;text;Other;Phrase;99159
4372;70442,09992;15;Mobile;Networks;text;none;Phrase;717147
6424;116372,0385;38;Mobile;Networks;text;none;Retargeting;729440
13566;841474,4808;3515;Mobile;Search;text;Brand;Phrase;29045
2157;240064,7304;107;Mobile;Search;text;Competitor;Phrase;32978
11568;1585311,506;1697;Mobile;Search;text;Other;Phrase;138268
0;0;0;Desktop;Networks;cpm_banner;none;Retargeting;0
0;0;0;Desktop;Networks;cpm_banner;none;Retargeting;0
0;0;0;Mobile;Networks;cpm_banner;none;Retargeting;0
0;0;0;Desktop;Networks;cpm_banner;none;Phrase;0
0;0;0;Desktop;Networks;cpm_banner;none;Retargeting;0
0;0;0;Mobile;Networks;cpm_banner;none;Phrase;0
0;0;0;Mobile;Networks;cpm_banner;none;Retargeting;0
0;0;0;Mobile;Networks;cpm_banner;none;Retargeting;0
0;0;0;Desktop;Networks;cpm_banner;none;Retargeting;0
0;0;0;Mobile;Networks;cpm_banner;none;Retargeting;0
0;0;0;Desktop;Networks;cpm_banner;none;Retargeting;0
0;0;0;Mobile;Networks;cpm_banner;none;Retargeting;0
0;0;0;Desktop;Networks;cpc_video;none;Retargeting;0
0;0;0;Desktop;Networks;image_ad;none;Phrase;0
55;425,4662034;0;Desktop;Networks;image_ad;none;Retargeting;42669
0;0;0;Mobile;Networks;image_ad;none;Phrase;0
1137;6359,668424;6;Mobile;Networks;image_ad;none;Retargeting;123649
0;0;0;Desktop;Networks;image_ad;none;Phrase;0
0;0;0;Mobile;Networks;image_ad;none;Phrase;0
0;0;0;Mobile;Networks;image_ad;none;Retargeting;0
3300;97766,81954;21;Desktop;Networks;image_ad;none;Phrase;3435600
184;5713,105475;4;Desktop;Networks;image_ad;none;Retargeting;171015
56456;686659,825;106;Mobile;Networks;image_ad;none;Phrase;6647869
735;10032,49177;4;Mobile;Networks;image_ad;none;Retargeting;95485
489;11409,61416;3;Desktop;Networks;image_ad;none;Phrase;232559
3;65,92731356;0;Desktop;Networks;image_ad;none;Retargeting;909
5843;85817,03527;32;Mobile;Networks;image_ad;none;Phrase;666499
23;251,9898305;0;Mobile;Networks;image_ad;none;Retargeting;1872
481;11957,2664;9;Desktop;Networks;image_ad;none;Phrase;574583
3;151,3177119;0;Desktop;Networks;image_ad;none;Retargeting;3082
10420;122343,8402;48;Mobile;Networks;image_ad;none;Phrase;1458171
29;755,4715424;2;Mobile;Networks;image_ad;none;Retargeting;3926
0;0;0;Desktop;Networks;image_ad;none;Phrase;0
0;0;0;Mobile;Networks;image_ad;none;Phrase;0
138;2693,634788;10;Desktop;Networks;image_ad;none;Phrase;74829
5;77,63107627;0;Desktop;Networks;image_ad;none;Retargeting;6649
1575;17218,02336;25;Mobile;Networks;image_ad;none;Phrase;152302
0;0;0;Mobile;Networks;image_ad;none;Retargeting;13
0;0;3;Desktop;Networks;image_ad;none;Phrase;0
133;3528,268169;2;Desktop;Networks;image_ad;none;Retargeting;36564
0;0;0;Mobile;Networks;image_ad;none;Phrase;0
1431;18916,80613;6;Mobile;Networks;image_ad;none;Retargeting;126170
0;0;0;Desktop;Search;mcbanner;Competitor;Phrase;0
0;0;0;Desktop;Search;mcbanner;Other;Phrase;0
50;16089,13442;10;Desktop;Search;mcbanner;Brand;Phrase;8947
18;6911,801898;1;Desktop;Search;mcbanner;Competitor;Phrase;5017
843;330737,4591;88;Desktop;Search;mcbanner;Other;Phrase;207171
0;0;0;Mobile;Search;mcbanner;Brand;Phrase;67
0;0;0;Mobile;Search;mcbanner;Competitor;Phrase;40
6;2920,330703;1;Mobile;Search;mcbanner;Other;Phrase;1869
38;14991,14359;2;Desktop;Search;mcbanner;Brand;Phrase;39260
18;2591,767042;0;Desktop;Search;mcbanner;Competitor;Phrase;6944
0;0;0;Desktop;Search;mcbanner;Other;Phrase;83
0;0;0;Mobile;Search;mcbanner;Brand;Phrase;298
0;0;0;Mobile;Search;mcbanner;Competitor;Phrase;54
0;0;1;Desktop;Search;mcbanner;Competitor;Phrase;0
46;35890,12475;14;Desktop;Search;mcbanner;Brand;Phrase;7413
135;41951,67702;26;Desktop;Search;mcbanner;Competitor;Phrase;24466
313;118855,8415;60;Desktop;Search;mcbanner;Other;Phrase;47792
0;0;0;Mobile;Search;mcbanner;Brand;Phrase;117
0;0;0;Mobile;Search;mcbanner;Competitor;Phrase;183
1;135,7027119;0;Mobile;Search;mcbanner;Other;Phrase;403
0;0;0;Desktop;Networks;text;none;Phrase;0
745;8068,803992;17;Desktop;Networks;text;none;Retargeting;275007
12177;666837,801;2316;Desktop;Search;text;Brand;Phrase;24524
22;1998,636992;6;Desktop;Search;text;Competitor;Phrase;264
925;87771,8942;136;Desktop;Search;text;Other;Phrase;9237
0;0;1;Mobile;Networks;text;none;Phrase;0
3660;24721,21614;48;Mobile;Networks;text;none;Retargeting;377751
27201;1200138,45;5930;Mobile;Search;text;Brand;Phrase;56220
53;4859,538458;6;Mobile;Search;text;Competitor;Phrase;497
1535;166102,1716;236;Mobile;Search;text;Other;Phrase;15610
7518;152730,3475;540;Desktop;Networks;text;none;Phrase;5500340
1256;29163,63292;69;Desktop;Networks;text;none;Retargeting;912453
26274;720255,1486;2862;Desktop;Search;text;Brand;Phrase;96031
3355;146868,2747;376;Desktop;Search;text;Competitor;Phrase;76505
7546;476656,1261;1164;Desktop;Search;text;Other;Phrase;111848
30981;409925,4765;1189;Mobile;Networks;text;none;Phrase;3970395
2500;37424,03898;109;Mobile;Networks;text;none;Retargeting;354596
32243;500770,0558;4602;Mobile;Search;text;Brand;Phrase;92263
7596;397676,2283;940;Mobile;Search;text;Competitor;Phrase;208100
12590;904748,3653;2055;Mobile;Search;text;Other;Phrase;208099
119317;4170992,817;1975;Desktop;Networks;text;none;Phrase;261503346
1554;49011,21069;30;Desktop;Networks;text;none;Retargeting;1643126
48500;815634,3571;3701;Desktop;Search;text;Brand;Phrase;239003
7737;855275,1539;528;Desktop;Search;text;Competitor;Phrase;172312
29975;4158916,631;2239;Desktop;Search;text;Other;Phrase;308426
239201;4528565,391;2010;Mobile;Networks;text;none;Phrase;48947808
1876;26618,67567;17;Mobile;Networks;text;none;Retargeting;259563
66894;730247,8281;5445;Mobile;Search;text;Brand;Phrase;208908
16908;2553576,3;1310;Mobile;Search;text;Competitor;Phrase;322516
46146;6584044,013;3443;Mobile;Search;text;Other;Phrase;446481
8386;265171,6515;263;Desktop;Networks;text;none;Phrase;7258939
110;2426,071958;4;Desktop;Networks;text;none;Retargeting;36246
15509;900921,768;1137;Desktop;Search;text;Brand;Phrase;131975
6612;581566,3691;480;Desktop;Search;text;Competitor;Phrase;228296
9710;998359,0774;1269;Desktop;Search;text;Other;Phrase;159548
32189;607836,7274;616;Mobile;Networks;text;none;Phrase;3418434
112;1587,511017;3;Mobile;Networks;text;none;Retargeting;7726
15560;710126,9318;2014;Mobile;Search;text;Brand;Phrase;65300
13857;1472937,184;1403;Mobile;Search;text;Competitor;Phrase;311476
17674;2262098,227;2812;Mobile;Search;text;Other;Phrase;249442
405;7274,681924;3;Desktop;Networks;text;none;Retargeting;302024
23792;1109359,156;1262;Desktop;Search;text;Brand;Phrase;203708
3399;222541,0504;199;Desktop;Search;text;Competitor;Phrase;56327
11793;1067358,183;760;Desktop;Search;text;Other;Phrase;116067
0;0;0;Mobile;Networks;text;none;Phrase;0
5371;49466,99517;28;Mobile;Networks;text;none;Retargeting;581784
40707;1500088,12;4210;Mobile;Search;text;Brand;Phrase;143823
6880;450215,682;637;Mobile;Search;text;Competitor;Phrase;93290
16946;1452085,916;2007;Mobile;Search;text;Other;Phrase;117237
23786;569335,0987;857;Desktop;Networks;text;none;Phrase;16005718
122;5637,933458;5;Desktop;Networks;text;none;Retargeting;79423
14255;468754,9491;2774;Desktop;Search;text;Brand;Phrase;44551
5444;257895,9568;452;Desktop;Search;text;Competitor;Phrase;70225
7204;344829,3604;365;Desktop;Search;text;Other;Phrase;53177
105651;1398842,804;1255;Mobile;Networks;text;none;Phrase;13060593
785;20026,64616;13;Mobile;Networks;text;none;Retargeting;80588
32797;1038039,93;6570;Mobile;Search;text;Brand;Phrase;80282
12508;704106,0127;1007;Mobile;Search;text;Competitor;Phrase;168469
9604;480333,9182;596;Mobile;Search;text;Other;Phrase;81345
0;0;0;Desktop;Networks;text;none;Phrase;0
51735;1620496,589;3386;Desktop;Search;text;Brand;Phrase;120754
538;52429,10385;24;Desktop;Search;text;Competitor;Phrase;12405
21286;1953764,366;892;Desktop;Search;text;Other;Phrase;270248
0;0;0;Mobile;Networks;text;none;Phrase;0
93137;2232773,093;532;Mobile;Search;text;Brand;Phrase;227200
645;50626,69218;5;Mobile;Search;text;Competitor;Phrase;18986
22157;1463402,218;84;Mobile;Search;text;Other;Phrase;332821
19199;506950,9793;1245;Desktop;Networks;text;none;Phrase;25754196
16;354,4383051;0;Desktop;Networks;text;none;Retargeting;30824
23870;496268,0951;3755;Desktop;Search;text;Brand;Phrase;104758
130;8025,65672;5;Desktop;Search;text;Competitor;Phrase;2575
4706;419277,8896;528;Desktop;Search;text;Other;Phrase;47940
55130;846292,0368;2268;Mobile;Networks;text;none;Phrase;4633567
701;8087,22239;13;Mobile;Networks;text;none;Retargeting;113351
39884;830192,539;10318;Mobile;Search;text;Brand;Phrase;116324
294;25945,27576;28;Mobile;Search;text;Competitor;Phrase;3896
7986;822126,8779;953;Mobile;Search;text;Other;Phrase;77002
0;0;7;Desktop;Networks;text;none;Phrase;0
1102;27847,66162;36;Desktop;Networks;text;none;Retargeting;224079
4393;446498,5664;1068;Desktop;Search;text;Brand;Phrase;9849
951;113424,0727;50;Desktop;Search;text;Competitor;Phrase;11434
4862;667369,3817;539;Desktop;Search;text;Other;Phrase;55785
0;0;8;Mobile;Networks;text;none;Phrase;0
3264;59448,86222;39;Mobile;Networks;text;none;Retargeting;327082
11908;696133,7752;3420;Mobile;Search;text;Brand;Phrase;24691
1412;174281,3806;100;Mobile;Search;text;Competitor;Phrase;19190
7187;989417,759;1032;Mobile;Search;text;Other;Phrase;77258
0;0;0;Desktop;Networks;cpm_banner;none;Retargeting;0
0;0;0;Mobile;Networks;cpm_banner;none;Retargeting;0
0;0;0;Desktop;Networks;cpm_banner;none;Phrase;0
0;0;0;Desktop;Networks;cpm_banner;none;Retargeting;0
0;0;0;Mobile;Networks;cpm_banner;none;Retargeting;0
0;0;0;Desktop;Networks;cpm_banner;none;Phrase;0
0;0;0;Mobile;Networks;cpm_banner;none;Phrase;0
0;0;0;Mobile;Networks;cpm_banner;none;Retargeting;0
0;0;0;Desktop;Networks;cpm_banner;none;Retargeting;0
0;0;0;Mobile;Networks;cpm_banner;none;Retargeting;0
0;0;0;Desktop;Networks;cpm_banner;none;Retargeting;0
0;0;0;Mobile;Networks;cpm_banner;none;Retargeting;0
0;0;0;Desktop;Networks;cpm_banner;none;Retargeting;0
0;0;0;Mobile;Networks;cpm_banner;none;Retargeting;0
30;257,0019153;1;Desktop;Networks;image_ad;none;Retargeting;12621
0;0;0;Mobile;Networks;image_ad;none;Phrase;0
614;3379,420703;2;Mobile;Networks;image_ad;none;Retargeting;69593
637;11806,82036;16;Desktop;Networks;image_ad;none;Phrase;500835
24042;208646,6068;115;Mobile;Networks;image_ad;none;Phrase;2862511
6429;189606,054;48;Desktop;Networks;image_ad;none;Phrase;4508663
709;23045,79821;13;Desktop;Networks;image_ad;none;Retargeting;570572
78718;1126895,73;144;Mobile;Networks;image_ad;none;Phrase;10441178
4942;76654,04799;28;Mobile;Networks;image_ad;none;Retargeting;667634
230;8386,228271;1;Desktop;Networks;image_ad;none;Phrase;164919
2;37,33810169;0;Desktop;Networks;image_ad;none;Retargeting;614
2664;50999,77693;36;Mobile;Networks;image_ad;none;Phrase;322683
24;265,3896356;1;Mobile;Networks;image_ad;none;Retargeting;1612
308;5052,842339;6;Desktop;Networks;image_ad;none;Phrase;260828
124;4465,505237;2;Desktop;Networks;image_ad;none;Retargeting;77661
1932;16192,8167;7;Mobile;Networks;image_ad;none;Phrase;213065
934;13527,63104;5;Mobile;Networks;image_ad;none;Retargeting;126500
0;0;0;Desktop;Networks;image_ad;none;Phrase;0
0;0;0;Desktop;Networks;image_ad;none;Retargeting;0
0;0;0;Mobile;Networks;image_ad;none;Phrase;0
676;10387,00777;9;Desktop;Networks;image_ad;none;Phrase;332304
8347;82490,33171;50;Mobile;Networks;image_ad;none;Phrase;862691
0;0;0;Desktop;Networks;image_ad;none;Phrase;0
70;2300,576136;4;Desktop;Networks;image_ad;none;Retargeting;20111
0;0;0;Mobile;Networks;image_ad;none;Phrase;0
551;7779,613017;10;Mobile;Networks;image_ad;none;Retargeting;43924
0;0;0;Desktop;Search;mcbanner;Brand;Phrase;34
16;3096,96211;4;Desktop;Search;mcbanner;Competitor;Phrase;1575
822;140389,053;168;Desktop;Search;mcbanner;Other;Phrase;38302
